Issue_id,Priority,Component,Duplicated_issue,Title,Description,Status,Resolution,Version,Created_time,Resolved_time
286982,P5,General,,Extraneous stylesheet rules for table in about:,about: has no tables. The stylesheet contains ; ; table {;   margin: auto;;   text-align: center;; }; ; That should be removed.,VERIFIED,FIXED,Trunk,2005-03-20 16:21:44 -0800,2005-04-11 06:53:04 -0700
287437,P5,Search,,Search boxs Add engines should support link modifiers,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2; ; Mid-clicking on search boxs Add engines should open the add engines page in a; new tab; ; Reproducible: Always; ; Steps to Reproduce:; 1. Mid click on search bars menu item Add engines; 2. ; 3.; ; Actual Results:  ; Nothing happens; ; Expected Results:  ; Searhc engines pages should open in a new tab,RESOLVED,INVALID,Trunk,2005-03-23 14:07:52 -0800,2006-06-26 10:04:21 -0700
289981,P5,General,,nsBrowserContentHandler.js has wrong constant for NS_BINDING_ABORTED,62 const NS_BINDING_ABORTED = 0x80020006;; ; but NS_BINDING_ABORTED is really 0x804b0002,RESOLVED,FIXED,2.0 Branch,2005-04-11 16:31:40 -0700,2006-06-01 22:15:02 -0700
291768,P5,Location Bar,,Middle click on proxy icon in location bar should paste URL,Traditional behaviour on Unix is to allow pasting a URL into the content area; to load a URL from the current X11 selection. This feature tends to confuse; new users (see the heated discussion in  bug 96972 for example) and conflicts; with autoscroll (which is also activated by middle click in the content area).; Autoscroll has been disabled by default on Unix because of this (bug 216899).; ; In Mozilla there is another way to load a URL from the X11 selection: middle; click paste on the proxy icon in the location bar. This allows quick paste of; URLs without the need for middlemouse.contentLoadURL and thus can be used even; if autoscroll is enabled. I would like to see this in Firefox as well.; ; Relevant discussion:; ; bug 85677 - middle click in content behaviour; bug 111337 - corresponding bug for Mozilla; bug 216899 - ContentLoadURL vs autoscroll; ; Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7.7) Gecko/20050414 Firefox/1.0.3,VERIFIED,FIXED,Trunk,2005-04-25 02:14:19 -0700,2008-01-28 03:31:22 -0800
305692,P5,Location Bar,,Warn when entering chrome:; javascript:; and data: URLs into address bar,Josh Aas is concerned that once bug 304690 and bug 305374 are fixed (but before; bug 286651 is fixed); users who encounter chrome:// URLs in AIM; IRC; QuickTime;; or email will wonder why clicking the link didnt work and then paste it into; Firefoxs address bar.; ; We agreed that it made sense to block the clicks from external applications; silently; and warn users if they do paste a chrome:// URL into the address bar.,RESOLVED,WONTFIX,Trunk,2005-08-23 17:35:36 -0700,2013-06-09 19:06:12 -0700
308769,P5,Extension Compatibility,,exporting from firefox to evernote [@ enbar.dll + 0x11bcc],notes: i have no idea what evernote is or how its integrated into gecko ; processes. we do have contact information for this crash if that would be ; helpful (contact jay@mozilla.org if you need it). because talkback doesnt ; have symbols for evernote; at best only the top frame of the stack is good.; ; Incident ID: 8790257 ; Stack Signature enbar.dll + 0x11bcc (0x01eb1bcc) f50f6373 ; Product ID Firefox10 ; Build ID 2005071605 ; Trigger Time 2005-08-28 01:06:38.0 ; Platform Win32 ; Operating System Windows NT 5.1 build 2600 ; Module enbar.dll + (00011bcc) ; URL visited compusa.com ; User Comments exporting from firefox to evernote ; Since Last Crash 28895 sec ; Total Uptime 28895 sec ; Trigger Reason Access violation ; Source File; Line No. N/A ; Stack Trace  ; ; enbar.dll + 0x11bcc (0x01eb1bcc); gNullChar; nsAutoCMonitor::operator new  [c:/builds/tinderbox/Fx-; Aviary1.0.1/WINNT_5.2_Depend/mozilla/xpcom/build/../threads\nsAutoLock.h; line ; 321]; 0x31359806,RESOLVED,INCOMPLETE,1.0 Branch,2005-09-15 22:05:05 -0700,2011-06-09 14:58:42 -0700
316044,P5,Toolbars and Customization,284207.0,Add a toolbar button for Clear Private Data,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051107 Firefox/1.5; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051107 Firefox/1.5; ; Add a toolbar button for the Clear Private Data function - it does the same thing as Ctrl-Shift-Del.; ; Reproducible: Always; ; Actual Results:  ; No button exists.; ; Expected Results:  ; A simple button.; ; about:buildconfig; ; Build platform; target; i586-pc-msvc; ; Build tools; Compiler 	Version 	Compiler flags; $(CYGWIN_WRAPPER) cl 	12.00.8804 	-TC -nologo -W3 -Gy -Fd$(PDBFILE); $(CYGWIN_WRAPPER) cl 	12.00.8804 	-TP -nologo -W3 -Gy -Fd$(PDBFILE); ; Configure arguments; --enable-application=browser --enable-update-channel=release --enable-optimize --disable-debug --disable-tests --enable-static --disable-shared --enable-official-branding --enable-svg --enable-canvas --enable-update-packaging,RESOLVED,DUPLICATE,unspecified,2005-11-11 07:24:31 -0800,2013-03-19 08:31:14 -0700
316659,P5,Bookmarks & History,,null dereference crash in markPageAsTyped,This is a toolkit bug; but theres no Toolkit:History.; nsGlobalHistory::MarkPageAsTyped doesnt null check aURI; so passing null (from js; in this case) results in a crash.,RESOLVED,FIXED,2.0 Branch,2005-11-15 20:05:16 -0800,2008-07-31 02:09:39 -0700
317838,P5,Bookmarks & History,,File System Folders,Reimplement live File System Folders,RESOLVED,WONTFIX,Trunk,2005-11-25 23:37:06 -0800,2013-02-12 05:27:54 -0800
318653,P5,Bookmarks & History,,Fill out history API,Many functions are missing that allow more direct access to the history service; such as adding history items or changing some variables such as visit counts.,RESOLVED,FIXED,Trunk,2005-12-01 17:00:55 -0800,2009-11-26 06:04:20 -0800
323972,P5,General,,the home button does not have a disabled style rule; even though the image exists,Found while testing bug 323686.,VERIFIED,FIXED,2.0 Branch,2006-01-18 20:48:39 -0800,2006-08-23 12:16:41 -0700
324959,P5,Bookmarks & History,,Delete invalid place: folder URIs on vacuum,We create place: URIs to identify folders; but never delete them. On cleanup; we should look for place: folder URIs that reference old folders and delete them as well.,RESOLVED,INVALID,Trunk,2006-01-27 10:36:12 -0800,2009-11-26 05:41:42 -0800
326318,P5,Bookmarks & History,,mouseup on outside calendar breaks date range selection,Open up places.  Start to select a range of dates.  But do so in this way:; ; 1. In the places calendar widget; select a day with no history.; 2. Mouse down on a day in the middle of the calendar.; 3. Move the mouse around to highlight a specific range of dates that includes at least one day of history.; 4. Move the mouse outside of the calendar widget and mouse up.; ; From here; the calendar does not set the range of dates to look at; because were still seeing the day of history in step 1.  Also; you can mouse around in the calendar widget and it will act like your mouse is clicked and you are dragging it arround; but your mouse is still up.,RESOLVED,INVALID,unspecified,2006-02-07 15:06:03 -0800,2009-11-26 05:30:59 -0800
326320,P5,Bookmarks & History,,pushing mutliple mouse buttons selects mutliple days in calendar widget,1. Left mouse down on a day in the calendar.; 2. While holding the left mouse button down; right mouse down.; 3. Release the left mouse button (left mouse up).; 4. Release the right mouse button (right mouse up).; ; Notice that two days are selected in the calendar.; ; You can reverse steps 3 and 4 and get the same result.; ; For a little bit of oddness; you can get three days selected if you do this same process with the middle mouse button:; ; 1. Left-mouse down.; 2. Middle-mouse down.; 3. Right-mouse down.; 4. Left-mouse up.; 5. Middle-mouse up.; 6. Right-mouse up.; ; And three days are selected.  Id bet that if I had more mouse buttons; I could get more days selected.; ; Note that if in that last scenerio; you do step 1; then 3; then 2; you get the autoscroll graphic underneath the context menu.  Maybe you want to disable the autoscroll in the calendar widget?,RESOLVED,WORKSFORME,unspecified,2006-02-07 15:23:21 -0800,2009-11-26 06:08:49 -0800
326896,P5,Bookmarks & History,199877.0,Support customized bookmark favicons,Steps to reproduce:; ; 1. Make beautiful icons according to your taste and attach them to bookmark toolbar items so your toolbars are entirely blue-white-black.; 2. Visit one of the links in the bookmarks toolbar.; 3. The beautiful icon is suddenly replaced by an ugly red-orange-pink one with a terrible design.; ; Expected behaviour: Firefox should not change icons (at least) in the bookmarks toolbar.,RESOLVED,DUPLICATE,Trunk,2006-02-12 07:23:59 -0800,2009-11-26 06:21:03 -0800
329277,P5,Bookmarks & History,,Dont track non-toplevel redirects,Bug 328928 added a toplevel flag to document redirect. We can save a tiny bit of effort by not tracking redirects for these pages.,RESOLVED,WONTFIX,Trunk,2006-03-03 13:20:17 -0800,2009-11-26 06:53:49 -0800
329397,P5,Bookmarks & History,,Localize calendar,Mozilla/5.0 (Windows; U; Windows NT 5.1; sv-SE; rv:1.9a1) Gecko/20060304 Firefox/1.6a1; ; The calendar widget has hardcoded month names and day headers. It should also be possible for localizers to set the first day of the week.; ; From http://lxr.mozilla.org/mozilla/source/browser/components/places/content/places.xml#152; ; // localized stuff; FIXME: move somewhere else;         this._pref_firstDayOfWeek = 0; // 0 = Sunday; 1 = Monday;         this._pref_dayHeaders = [S; M; T; W; T; F; S];;         this._pref_shortMonthNames = [Jan; Feb; Mar; Apr; May; Jun;;                             Jul; Aug; Sep; Oct; Nov; Dec];,RESOLVED,INVALID,Trunk,2006-03-05 00:45:42 -0800,2009-11-26 05:38:41 -0800
330025,P5,Bookmarks & History,,Bookmark folders with the same name merged after import,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20060309 Firefox/1.5; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20060309 Firefox/1.5; ; If there are two or more folders with the same name (in the same place in the hierarchy) they get merged when importing to a Places-enabled build. I.e. import results in only one folder containing the items from all the old folders.; ; Reproducible: Always; ; Steps to Reproduce:,VERIFIED,FIXED,Trunk,2006-03-10 04:44:18 -0800,2010-02-24 06:22:13 -0800
330138,P5,Bookmarks & History,,META REFRESH updates recorded as visits in Places History; causing duplicates,It seems that page updates triggered by META REFRESH are recorded as individual visits in Places History every time they occur. This causes a lot of clutter if you happen to have such a page open for a while; especially if the pages refresh frequency is high. I suppose it unnecessarily bloats the history database as well.; ; I think it would be a lot better if Places only recorded page visits performed actively by the user.; ; How to reproduce:; 1) Open the Places window and select History.; 2) Open a page that uses META REFRESH; e.g. the example URL.; 3) Leave the History open for some time; minimum 10 minutes.; ; Actual behavior: Every automatic update is recorded as an individual visit to the same page.; ; Desired behavior: There should only be recorded one visit to the page; namely the original visit. The automatic updates should not be recorded.,RESOLVED,FIXED,Trunk,2006-03-11 01:19:10 -0800,2009-11-26 06:42:36 -0800
330941,P5,Search,,browser.search.defaulturl not removed from locale,browser.search.defaulturl was removed from prefs but not region.properties. Im assuming this was an oversight but apologies if it was deliberate.,RESOLVED,FIXED,unspecified,2006-03-18 08:06:02 -0800,2006-03-28 09:21:38 -0800
331228,P5,Bookmarks & History,,Setting browser.chrome.favicons to false still displays site icons,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9a1) Gecko/20060321 Firefox/1.6a1; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9a1) Gecko/20060321 Firefox/1.6a1; ; browser.chrome.favicons is set to false.  Somehow; however; cached icons are still displaying next to a few bookmarks.  The problem is that I have retained the same prefs.js throughout any upgrade process; and so the aforementioned setting hs remained false the entire time.  Because of this; I dont know how cached favicons could have somehow crept into my bookmarks.html.  More likely; these favicons are not actually cached; because they do not display in the lastest official build. I do not know their source if they are not in bookmarks.html.; ; I see this in both Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9a1) Gecko/20060321 Firefox/1.6a1 and Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20060321 Firefox/2.0a1.; ; This bug is not present in official release 1.5.0.1.; ; Reproducible: Always; ; Steps to Reproduce:,RESOLVED,WONTFIX,Trunk,2006-03-21 11:07:45 -0800,2010-02-24 06:30:57 -0800
332200,P5,Bookmarks & History,,Cursor in calendar causes wrong selection,In the calendar the cursor resize is used. I think w-resize.; This causes a weird problem here: when I hover over a day on the calendar the right date is selected but when I click it selects the date to the left.; So: I click on 29 March but 28 March gets green.; I think another cursor would be better.,RESOLVED,INVALID,Trunk,2006-03-30 00:38:51 -0800,2009-11-26 06:16:25 -0800
